ID,Risk_Status,Profession,Age,Reg_ID,Reg_Year,Reg_Date,Withdraw,Letter_DDL,Treatment_Type,Name,Email,Phone,Birthday
861,2,4,6,3,2021,161,0,-1,2,Brennan,Estrella_Brennan1019@iatim.tech,8-751-486-5278,8/24/1977
862,1,4,0,3,2021,161,0,-1,2,Richardson,Chadwick_Richardson8291@extex.org,7-401-411-5707,8/28/7235
863,0,5,6,3,2021,161,0,-1,2,Ballard,Russel_Ballard735@deons.tech,1-016-055-4852,12/25/9654
864,2,2,2,3,2021,161,0,-1,2,Wallace,Sofia_Wallace5264@tonsy.org,1-233-320-3388,10/28/4359
865,1,2,5,3,2021,161,0,-1,2,Doherty,Lucas_Doherty8030@corti.com,4-785-023-3485,8/18/7444
866,2,7,3,3,2021,161,0,-1,2,Bryant,Adelaide_Bryant1279@tonsy.org,5-224-872-6488,2/26/5307
867,2,4,6,3,2021,161,0,-1,2,Potts,Hayden_Potts9084@ubusive.com,0-118-778-7668,1/5/7726
868,2,7,1,3,2021,161,0,-1,2,Farrant,Miriam_Farrant2762@fuliss.net,4-338-603-7383,4/7/8476
869,3,0,5,3,2021,161,0,-1,2,Rogers,Naomi_Rogers1378@brety.org,1-148-550-4713,5/2/4354
870,1,1,2,3,2021,161,0,-1,2,John,Harry_John1311@twipet.com,0-531-753-8267,7/23/5689
871,3,7,0,3,2021,161,0,-1,2,Umney,Jack_Umney2882@famism.biz,0-124-102-4018,4/6/0131
872,3,3,1,3,2021,161,0,-1,2,Mcguire,Nick_Mcguire495@zorer.org,8-515-563-5220,10/8/6624
873,1,2,3,3,2021,161,0,-1,0,Bryant,Alexia_Bryant5528@zorer.org,2-753-258-5044,4/9/5483
874,3,2,4,3,2021,161,0,-1,0,Dobson,Ronald_Dobson9253@hourpy.biz,6-826-852-6022,10/27/7967
875,1,3,3,3,2021,161,0,-1,0,Poole,Analise_Poole2351@bauros.biz,3-162-458-2766,2/4/3059
876,0,6,3,3,2021,161,0,-1,0,Thornton,Chester_Thornton1714@typill.biz,0-854-303-4643,12/27/7970
877,1,0,6,3,2021,161,0,-1,0,Ebden,Wendy_Ebden4021@famism.biz,6-065-653-2872,8/10/4740
878,1,1,3,3,2021,161,0,-1,0,Hood,Manuel_Hood5964@sveldo.biz,4-022-175-0556,12/16/3863
879,0,1,5,3,2021,161,0,-1,0,Rigg,Drew_Rigg4589@bungar.biz,2-180-351-8451,6/15/7408
880,1,1,6,3,2021,161,0,-1,1,Flynn,Lillian_Flynn4117@muall.tech,4-356-052-6438,3/6/0749
80,0,2,0,3,2021,0,0,3,1,Bart,fn1GaujiAi,7-150-121-2111,10/11/9150
142,1,4,2,3,2021,1,0,-1,0,Enoch,Enoch_Nicholls7764@dionrab.com,6-657-536-0357,7/11/4087
50,1,1,1,3,2021,0,0,-1,1,Stacy,Stacy_Eddison9745@zorer.org,2-847-445-3827,GUpc6J34CE
8,2,2,2,3,2,140,0,-1,0,Olivia,ubdhG7WalT,0-478-487-3782,3/21/4851
64,0,1,1,3,2021,141,0,-1,1,javMwGHQyk,Ryan_Exton1989@qater.org,4-381-311-0876,9DXXbvuFIo
