ID,Risk_Status,Profession,Age,Reg_ID,Reg_Year,Reg_Date,Withdraw,Letter_DDL,Treatment_Type,Name,Email,Phone,Birthday
361,3,2,0,3,2021,149,0,-1,1,Mackenzie,Mackenzie_Alexander4780@acrit.org,7-166-062-8150,10/13/5917
362,0,2,3,3,2021,149,0,-1,1,Erick,Erick_Owens7662@infotech44.tech,0-058-868-1510,9/14/0875
363,1,0,5,3,2021,149,0,-1,1,Georgia,Georgia_Slater3677@hourpy.biz,2-078-254-6365,2/21/0708
364,2,7,0,3,2021,149,0,-1,1,Priscilla,Priscilla_Miller9255@brety.org,2-646-302-2575,5/10/9534
365,2,2,5,3,2021,149,0,-1,1,Harvey,Harvey_Shea7320@famism.biz,0-307-627-3006,11/19/4949
366,1,2,2,3,2021,149,0,-1,1,Hanna,Hanna_Farmer4579@brety.org,7-046-248-2835,10/13/0670
367,3,2,6,3,2021,149,0,-1,1,Ethan,Ethan_Morris7931@sheye.org,8-385-442-0728,2/15/6805
368,0,3,3,3,2021,149,0,-1,1,Chester,Chester_Little3158@ovock.tech,6-023-154-3266,8/11/8261
369,0,4,1,3,2021,149,0,-1,1,Gemma,Gemma_Eyres5521@hourpy.biz,1-266-005-6087,5/5/4947
370,3,4,2,3,2021,149,0,-1,1,Ivette,Ivette_Lewis9561@typill.biz,6-854-053-7442,12/25/8668
371,0,7,5,3,2021,149,0,-1,1,Peter,Peter_Vangness3144@nanoff.biz,6-880-443-7378,5/30/0152
372,2,0,0,3,2021,149,0,-1,1,Mason,Mason_Powell3757@bungar.biz,1-184-533-4646,4/6/1455
373,0,3,3,3,2021,149,0,-1,1,Hannah,Hannah_Judd7977@yahoo.com,2-203-254-7487,3/4/3188
374,2,3,2,3,2021,149,0,-1,1,Nicholas,Nicholas_Buckley7198@gembat.biz,6-862-430-6381,3/21/2669
375,3,7,4,3,2021,149,0,-1,1,Melinda,Melinda_Vallins5706@twace.org,0-443-076-6575,4/11/2840
376,3,0,6,3,2021,149,0,-1,1,Courtney,Courtney_Bell6536@vetan.org,2-203-886-6341,4/1/9664
377,0,3,4,3,2021,149,0,-1,1,Stacy,Stacy_Wilkinson1951@deavo.com,6-373-003-0771,5/12/7792
378,0,7,6,3,2021,149,0,-1,1,Matt,Matt_Tobin2824@bretoux.com,3-323-302-2025,9/23/4857
379,0,1,0,3,2021,149,0,-1,1,Peter,Peter_Beal7256@zorer.org,4-043-076-2140,7/9/6441
380,2,7,5,3,2021,149,0,-1,1,Fred,Fred_Cox4170@deavo.com,1-517-227-3637,9/30/2490
22,0,6,3,3,2021,140,0,-1,2,George,George_Oswald5982@cispeto.com,yMqmH926Qd,8/1/1636
60,3,5,1,3,2021,141,0,-1,1,Hank,Hank_Robinson2302@supunk.biz,3-700-703-2575,q5RmDiNd7c
50,1,1,1,3,2021,141,0,-1,1,Stacy,Stacy_Eddison9745@zorer.org,2-847-445-3827,GUpc6J34CE
9,0,0,3,3,2021,140,0,-1,1,M5Xq3fl9Zv,Harry_Milner4831@jiman.org,0-070-032-7562,1/25/9343
37,0,1,2,3,1,140,0,-1,1,0v9fbttVrv,John_Trent2676@extex.org,4-758-068-0188,8/17/4080
52,1,3,2,3,2021,141,0,-1,0,Mike,Mike_Edler6371@typill.biz,acIR8miSd2,a9Hjpsl0Na
13,3,0,6,3,2021,140,0,-1,1,Wade,Wade_Ventura955@ovock.tech,c0ffU7ilLJ,10/7/0683
48,1,5,5,3,3,141,1,-1,1,Jenna,tWbY4Wdfea,8-234-468-7787,6/9/2378
6,0,5,4,3,2021,140,0,-1,0,Kurt,Kurt_Ashwell4178@sveldo.biz,7-307-247-1502,nV2V4IRfMP
81,0,7,2,3,3,142,0,-1,2,Hank,VfwnnNqdQD,8-225-278-2754,LMZPG09sQK
