ID,Risk_Status,Profession,Age,Reg_ID,Reg_Year,Reg_Date,Withdraw,Letter_DDL,Treatment_Type,Name,Email,Phone,Birthday
1001,1,1,6,3,2021,165,0,-1,2,John,Alan_John2376@ubusive.com,5-203-285-5358,2/25/7077
1002,2,0,6,3,2021,165,0,-1,2,Quinton,Caleb_Quinton9522@deavo.com,6-454-657-2170,11/22/9130
1003,1,7,0,3,2021,165,0,-1,2,Power,Scarlett_Power874@sveldo.biz,1-453-282-0236,8/18/8116
1004,3,4,3,3,2021,165,0,-1,2,Skinner,Gabriel_Skinner2031@deons.tech,7-481-465-1342,12/30/2644
1005,2,7,4,3,2021,165,0,-1,2,Notman,Hope_Notman2601@eirey.tech,8-243-867-1245,5/15/7843
1006,2,4,2,3,2021,165,0,-1,2,Wild,Selena_Wild7324@gmail.com,4-272-333-3161,12/8/2783
1007,2,0,0,3,2021,165,0,-1,2,Doherty,Mark_Doherty3545@irrepsy.com,3-011-043-2408,6/14/6996
1008,0,1,4,3,2021,165,0,-1,2,Sawyer,Jayden_Sawyer3956@irrepsy.com,3-607-514-2828,6/25/3434
1009,1,6,5,3,2021,165,0,-1,2,Hamilton,Juliette_Hamilton8367@nanoff.biz,2-046-614-0567,12/23/3729
1010,2,5,5,3,2021,165,0,-1,2,Baker,Alice_Baker7369@zorer.org,7-870-421-8784,6/24/5356
1011,3,6,4,3,2021,165,0,-1,2,Chappell,Davina_Chappell2761@sheye.org,1-346-625-7357,8/8/8214
1012,2,7,3,3,2021,165,0,-1,2,Russell,Marvin_Russell7307@qater.org,1-067-624-7508,10/22/0795
1013,1,5,1,3,2021,165,0,-1,2,Tyrrell,Olivia_Tyrrell3678@ubusive.com,1-384-366-0654,3/18/7065
1014,0,7,1,3,2021,165,0,-1,2,Fox,Marjorie_Fox5030@deons.tech,6-813-868-3535,3/24/4006
1015,1,6,2,3,2021,165,0,-1,2,Dallas,Peter_Dallas413@mafthy.com,5-078-406-6776,3/2/4503
1016,2,1,0,3,2021,165,0,-1,2,Truscott,Phillip_Truscott7287@nanoff.biz,4-306-121-2856,1/6/9031
1017,2,7,3,3,2021,165,0,-1,2,Wright,Colleen_Wright2455@infotech44.tech,7-356-383-8353,4/28/1430
1018,2,3,3,3,2021,165,0,-1,2,Appleton,Marvin_Appleton9896@muall.tech,2-432-017-4108,9/14/6985
1019,0,5,3,3,2021,165,0,-1,2,Cooper,Abdul_Cooper6247@mafthy.com,3-887-412-5484,2/20/9570
1020,3,7,0,3,2021,165,0,-1,2,Varndell,Judith_Varndell8911@eirey.tech,5-488-560-4777,9/28/1462
24,2,6,2,3,2021,140,0,-1,2,Mavis,Mavis_Daniells4921@tonsy.org,2-261-830-4264,5/13/8311
12,2,1,1,3,2021,140,0,1,1,Carl,Carl_Jennson375@ubusive.com,1-201-308-6572,11/22/7935
44,2,1,1,3,0,141,0,-1,2,Mason,Mason_Flanders7775@vetan.org,re1Co5dg9Y,8/11/5605
145,2,0,4,3,2021,143,1,-1,0,Erick,Erick_Townend8335@ubusive.com,8-381-774-6041,2/24/9020
68,2,0,0,3,2021,141,0,-1,1,Tiffany,Tiffany_Antcliff9179@infotech44.tech,8-073-782-3612,3/25/2217
