ID,Risk_Status,Profession,Age,Reg_ID,Reg_Year,Reg_Date,Withdraw,Letter_DDL,Treatment_Type,Name,Email,Phone,Birthday
1221,1,2,5,3,2021,170,0,-1,1,Bell,Scarlett_Bell9156@jiman.org,5-863-537-1751,11/28/7287
1222,3,1,1,3,2021,170,0,-1,1,Townend,Chad_Townend8390@guentu.biz,4-151-507-1035,12/29/4844
1223,1,7,1,3,2021,170,0,-1,1,Wilkinson,Juliet_Wilkinson2396@infotech44.tech,4-428-365-2177,1/16/4489
1224,3,0,4,3,2021,170,0,-1,1,Osman,Jacob_Osman4161@muall.tech,2-286-208-5856,5/1/0724
1225,3,3,2,3,2021,170,0,-1,1,Booth,Russel_Booth965@nickia.com,2-308-111-0055,10/7/1189
1226,3,1,3,3,2021,170,0,-1,1,Egerton,Marjorie_Egerton9700@qater.org,2-222-033-7124,11/16/8915
1227,1,5,6,3,2021,170,0,-1,1,Blackburn,Selena_Blackburn6216@bulaffy.com,4-118-887-6315,1/26/8639
1228,0,6,6,3,2021,170,0,-1,1,Mcleod,Robyn_Mcleod1522@hourpy.biz,6-671-465-5637,1/7/8592
1229,1,5,3,3,2021,170,0,-1,2,Mcgregor,Oliver_Mcgregor9191@womeona.net,5-203-614-4032,3/10/1777
1230,2,0,1,3,2021,170,0,-1,2,Allington,Ethan_Allington5435@nimogy.biz,8-686-534-1724,8/22/2665
1231,3,2,5,3,2021,170,0,-1,2,Pitt,Julius_Pitt1467@qater.org,4-713-334-4633,5/31/9773
1232,3,0,2,3,2021,170,0,-1,2,Flack,Doug_Flack455@corti.com,0-556-364-2512,5/13/7906
1233,3,0,3,3,2021,170,0,-1,2,Thompson,Cassandra_Thompson3210@twace.org,4-181-326-4662,7/4/7839
1234,3,0,2,3,2021,170,0,-1,2,Edwards,Roger_Edwards4989@bauros.biz,3-800-376-1242,8/1/2075
1235,1,6,0,3,2021,170,0,-1,2,Doherty,Helen_Doherty5784@famism.biz,8-425-425-3516,2/10/3920
1236,3,0,3,3,2021,170,0,-1,2,Nelson,Irene_Nelson2302@mafthy.com,1-166-007-3300,9/5/8854
1237,3,6,3,3,2021,170,0,-1,2,Neal,Ruth_Neal659@iatim.tech,6-146-424-0264,5/24/4005
1238,1,2,0,3,2021,170,0,-1,2,Phillips,Hadley_Phillips3503@naiker.biz,4-346-358-5000,3/22/8962
1239,1,7,4,3,2021,170,0,-1,2,Paterson,Hank_Paterson5730@bungar.biz,4-822-478-4762,9/11/1138
1240,2,7,2,3,2021,170,0,-1,2,Rose,Peter_Rose1786@liret.org,3-866-541-3752,9/21/4157
5,0,7,4,3,2021,140,0,1,0,Angela,qRt0vG1rr6,5-487-857-0343,8/13/9602
54,3,1,2,3,2021,141,0,-1,0,Peter,Peter_Russel9881@ubusive.com,2-438-381-6107,4/24/1851
16,0,7,6,3,1,140,0,-1,1,Ethan,Ethan_Stevens3149@zorer.org,8-452-325-8225,Fde7hm4M84
23,1,3,0,3,2021,140,0,-1,2,Chris,Chris_Robinson2803@nanoff.biz,1-821-168-3082,8/3/4756
92,2,2,5,3,2021,2,0,1,2,mAsFAzu2lQ,Alexander_Power4448@muall.tech,6-143-453-2000,5/6/2373
