ID,Risk_Status,Profession,Age,Reg_ID,Reg_Year,Reg_Date,Withdraw,Letter_DDL,Treatment_Type,Name,Email,Phone,Birthday
901,1,7,5,3,2021,162,0,-1,1,Kent,Juliette_Kent7953@fuliss.net,6-807-808-1141,3/23/9803
902,2,5,2,3,2021,162,0,-1,1,Mccormick,Bob_Mccormick268@nanoff.biz,8-865-527-0550,3/28/5399
903,0,0,1,3,2021,162,0,-1,1,Turner,Lexi_Turner3868@tonsy.org,5-457-044-1877,12/8/0032
904,2,0,2,3,2021,162,0,-1,1,Johnson,Jane_Johnson5708@fuliss.net,0-504-367-6540,12/29/1258
905,0,6,4,3,2021,162,0,-1,1,Oliver,Caleb_Oliver4570@hourpy.biz,4-252-870-6856,7/25/4827
906,0,0,2,3,2021,162,0,-1,1,Holt,Jack_Holt2157@iatim.tech,0-142-162-5120,8/1/1386
907,1,2,1,3,2021,162,0,-1,1,Durrant,Marjorie_Durrant7493@fuliss.net,0-475-054-0001,12/17/7289
908,1,1,2,3,2021,162,0,-1,1,Stevens,Anabelle_Stevens510@joiniaa.com,2-628-213-5342,5/30/7070
909,2,7,0,3,2021,162,0,-1,1,Gordon,Barney_Gordon3107@bauros.biz,7-060-158-3432,8/17/4004
910,2,4,2,3,2021,162,0,-1,1,Reading,Mike_Reading2050@nickia.com,6-730-488-1350,8/3/2169
911,1,6,1,3,2021,162,0,-1,1,Ashwell,Miley_Ashwell1773@nanoff.biz,1-238-732-0702,2/11/2979
912,1,0,0,3,2021,162,0,-1,1,Ebbs,Destiny_Ebbs3878@eirey.tech,1-445-452-5627,8/23/3060
913,1,0,2,3,2021,162,0,-1,1,Richardson,Livia_Richardson6068@grannar.com,8-712-036-5717,3/14/3174
914,3,5,4,3,2021,162,0,-1,2,Forth,Renee_Forth8970@irrepsy.com,6-833-181-0785,5/20/7333
915,2,1,3,3,2021,162,0,-1,2,Burge,Barney_Burge941@muall.tech,4-163-454-3865,4/17/0887
916,3,6,3,3,2021,162,0,-1,2,Hastings,Harvey_Hastings7763@typill.biz,1-337-042-5878,9/18/9896
917,1,1,5,3,2021,162,0,-1,2,Denton,Sadie_Denton2349@twipet.com,6-433-505-5371,5/26/1482
918,1,0,1,3,2021,162,0,-1,0,Coates,Nick_Coates6523@atink.com,2-157-804-6111,3/6/5493
919,0,2,4,3,2021,162,0,-1,0,Sherry,Denny_Sherry234@guentu.biz,7-432-200-2820,8/28/4382
920,1,4,0,3,2021,162,0,-1,0,Darcy,Enoch_Darcy2565@gmail.com,0-308-724-8168,5/17/5243
67,1,1,2,3,2021,141,0,0,1,ZNZgLxuevc,Aisha_Carpenter5558@ovock.tech,3-066-434-7762,01ndXmaOS0
86,3,3,0,3,2021,142,1,-1,2,K0FJmWJljX,Russel_Roscoe5402@zorer.org,4-606-441-8538,5/3/4507
45,0,4,5,3,2,3,0,-1,1,XDHtvCb4F6,Leroy_Milner3198@gembat.biz,5-146-782-5875,4/10/4537
121,0,0,4,3,2021,143,0,-1,2,Harry,Harry_Bloom7692@gembat.biz,8-237-861-6635,10/20/2459
74,1,7,1,3,2021,141,0,-1,1,Stella,Stella_Simpson9177@dionrab.com,5-141-128-6488,9/11/0385
