ID,Risk_Status,Profession,Age,Reg_ID,Reg_Year,Reg_Date,Withdraw,Letter_DDL,Treatment_Type,Name,Email,Phone,Birthday
641,2,3,2,3,2021,156,0,-1,1,Bennett,Cameron_Bennett3337@acrit.org,8-330-457-3507,5/7/6995
642,0,4,1,3,2021,156,0,-1,1,Groves,Logan_Groves121@bauros.biz,8-573-564-2102,10/22/2254
643,0,2,3,3,2021,156,0,-1,1,Uddin,Nicholas_Uddin8564@infotech44.tech,8-183-466-2361,9/30/8433
644,2,4,3,3,2021,156,0,-1,1,Hudson,Brad_Hudson9314@nickia.com,3-843-067-5684,4/26/4096
645,1,7,6,3,2021,156,0,-1,1,Goodman,Sarah_Goodman5322@brety.org,4-563-736-5220,8/19/5262
646,3,3,0,3,2021,156,0,-1,1,Owen,Nathan_Owen1319@joiniaa.com,5-012-332-0368,1/28/4558
647,0,6,1,3,2021,156,0,-1,1,Wren,Karla_Wren2337@dionrab.com,6-268-266-0436,2/5/7378
648,3,7,0,3,2021,156,0,-1,1,Gray,Harriet_Gray6266@elnee.tech,5-651-153-2704,9/1/1200
649,3,6,6,3,2021,156,0,-1,1,Stevens,Britney_Stevens1383@deavo.com,5-340-166-8522,10/8/5427
650,3,3,6,3,2021,156,0,-1,1,Morris,Sage_Morris1081@muall.tech,1-455-786-4585,5/8/8617
651,1,4,3,3,2021,156,0,-1,1,Baker,Maia_Baker5427@elnee.tech,8-052-187-3287,4/8/7446
652,1,6,6,3,2021,156,0,-1,1,Tutton,Gabriel_Tutton8184@deavo.com,3-762-555-8815,6/19/7260
653,0,1,4,3,2021,156,0,-1,1,Lynn,Penny_Lynn9734@jiman.org,4-701-224-8288,5/22/4037
654,1,7,5,3,2021,156,0,-1,1,Patel,Jacob_Patel2916@extex.org,4-306-362-0747,12/21/8178
655,2,5,3,3,2021,156,0,-1,1,Mason,Josh_Mason3936@muall.tech,3-074-486-1405,3/17/9114
656,2,7,4,3,2021,156,0,-1,1,Welsch,Maggie_Welsch128@hourpy.biz,2-136-873-5842,3/9/4042
657,2,5,1,3,2021,156,0,-1,1,May,Mavis_May3842@typill.biz,2-766-260-3802,10/16/3194
658,2,7,6,3,2021,156,0,-1,1,Whitehouse,Roger_Whitehouse8197@zorer.org,3-688-630-4754,9/2/1035
659,1,6,2,3,2021,156,0,-1,1,Edwards,Javier_Edwards3215@nimogy.biz,4-587-752-1082,9/21/6015
660,0,6,3,3,2021,156,0,-1,1,Andrews,David_Andrews5750@bungar.biz,5-535-503-2323,2/18/0821
30,2,6,0,3,2021,0,0,-1,0,Aurelia,Aurelia_Forth9891@sveldo.biz,qTmezgoVLq,8/25/7500
8,2,2,2,3,2021,140,0,-1,0,Olivia,ubdhG7WalT,0-478-487-3782,3/21/4851
57,0,4,2,3,2021,141,0,-1,1,41P9nyFDdV,Bart_Blythe2668@kideod.biz,7-374-543-0174,6/9/3221
117,2,0,2,3,2021,142,1,-1,1,Teagan,Teagan_Stevenson3538@qater.org,8-084-608-5271,8/1/3713
140,2,1,0,3,2021,143,0,0,2,Sage,Sage_Walsh1522@deavo.com,8-648-880-5761,6/6/9006
