ID,Risk_Status,Profession,Age,Reg_ID,Reg_Year,Reg_Date,Withdraw,Letter_DDL,Treatment_Type,Name,Email,Phone,Birthday
841,3,5,6,3,2021,161,0,-1,1,Adams,Alexander_Adams8131@ovock.tech,6-020-601-5642,6/9/7045
842,1,2,3,3,2021,161,0,-1,1,Carpenter,Michelle_Carpenter5514@elnee.tech,4-466-018-4727,2/20/2158
843,2,7,1,3,2021,161,0,-1,1,Eddison,Denis_Eddison311@jiman.org,7-578-367-2484,3/27/2166
844,2,6,5,3,2021,161,0,-1,1,Vallory,Rick_Vallory5594@brety.org,1-641-216-6347,7/3/3797
845,1,4,5,3,2021,161,0,-1,1,Yard,Thea_Yard4490@gembat.biz,2-668-885-1007,9/14/6097
846,0,6,5,3,2021,161,0,-1,1,Fleming,Brad_Fleming1524@nickia.com,5-651-765-1227,2/24/6019
847,3,5,2,3,2021,161,0,-1,1,Rainford,Bob_Rainford9494@typill.biz,5-463-155-0403,2/3/3279
848,2,5,2,3,2021,161,0,-1,1,Savage,Denny_Savage9261@irrepsy.com,0-388-874-0674,8/20/4067
849,2,6,0,3,2021,161,0,-1,1,Wheeler,Nina_Wheeler648@irrepsy.com,2-864-288-2412,3/23/8397
850,2,2,4,3,2021,161,0,-1,1,Callan,Tom_Callan4128@twipet.com,6-520-251-6236,4/10/0583
851,3,1,6,3,2021,161,0,-1,1,Mcgee,Penelope_Mcgee8917@dionrab.com,6-360-644-3446,2/7/5734
852,0,4,3,3,2021,161,0,-1,1,Hood,Zoe_Hood5757@womeona.net,4-766-052-5622,8/2/8942
853,3,2,3,3,2021,161,0,-1,1,Tobin,Alessandra_Tobin1166@zorer.org,2-064-441-6715,5/4/9212
854,0,0,5,3,2021,161,0,-1,1,Scott,Rhea_Scott9108@famism.biz,5-644-481-1683,5/31/0575
855,0,5,0,3,2021,161,0,-1,1,Hogg,Zoe_Hogg1158@fuliss.net,0-642-462-1058,9/11/8110
856,3,3,1,3,2021,161,0,-1,1,Zaoui,Barry_Zaoui9154@bretoux.com,0-528-015-4543,8/28/7528
857,2,1,6,3,2021,161,0,-1,1,Jarrett,Alessandra_Jarrett1411@kideod.biz,3-170-724-8712,10/2/8635
858,0,2,1,3,2021,161,0,-1,1,Everett,Nick_Everett3509@famism.biz,6-112-253-6474,5/29/7904
859,3,4,6,3,2021,161,0,-1,1,Wright,Candace_Wright5406@supunk.biz,0-825-042-8762,9/18/6558
860,3,4,2,3,2021,161,0,-1,1,Sherwood,Lucas_Sherwood6853@kideod.biz,6-766-483-7562,8/24/2758
56,2,0,4,3,2021,141,0,1,0,Esmeralda,yxX3wiAifE,8-322-066-0420,7/21/8106
144,1,1,2,3,2021,143,0,-1,0,Emma,Emma_Morgan5614@typill.biz,2-614-236-1814,6/17/0001
137,0,2,1,3,2021,143,0,-1,2,Barry,Barry_Janes2353@bungar.biz,5-820-035-1430,8/25/4476
61,0,0,2,3,2021,1,0,-1,1,Johnathan,Johnathan_Ballard9203@grannar.com,3-256-403-0056,11/21/4640
78,0,0,3,3,0,1,0,-1,1,Kurt,Kurt_Yang6314@brety.org,5-612-787-8480,11/8/4610
